pageid,ns,title,references
521165,0,Mohammed bin Rashid Al Maktoum,"['http://www.sheikhmohammed.co.ae/vgn-ext-templating/v/index.jsp?vgnextoid=b9dfc4b62dbb4110VgnVCM100000b0140a0aRCRD', 'http://www.sheikhmohammed.co.ae/vgn-ext-templating/v/index.jsp?vgnextoid=6d1d5c1090cc4110VgnVCM1000007064a8c0RCRD', 'http://www.na.ae/en/ourtresure/SheikhMohammedbinRashid.aspx', 'http://uae-embassy.ae/Embassies/au/sitebar/3', 'http://www.dubai-immobilier.biz/cheikh-mohammed-ben-rashid-al-maktoum', 'http://ambafghanistan-fr.com/accord-strategique-entre-afghanistan-et-emirats-arabes-unis/', 'http://wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=GET&db=royals&id=I56402&style=TABLE', 'http://www.bonjourdubai.com/forum/threads/11873-Petit-tour-%C3%A0-DSC-(Dubai-Silicon-Oasis)', 'http://www.cavadeos.com/Archives/La-saga-Al-Maktoum', 'http://www.dubaiasitusedtobe.com/pagesnew/HijackHistoryDubai.shtm', 'http://dubaiholding.com/', 'http://www.dubaiinternetcity.com/', 'http://www.emirates.com/fr/french/about/the_emirates_story.aspx', 'http://www.emirates.com/fr/french/destinations_offers/discoverdubai/aboutdubai/dubaihistory.aspx', 'http://uk.eonline.com/shows/the_royals/news/595394/la-reine-d-angleterre-vaut-combien-decouvrez-l-etendue-de-la-richesse-des-familles-royales-du-monde', 'http://www.frenchwam.com/2011/09/mohammed-bin-rashid-l%E2%80%99education-l%E2%80%99emiratisation-sont-les-priorites-du-gouvernement/', 'http://www.frenchwam.com/2014/01/dr-al-khouri-lagenda-national-est-un-phare-eclairant-la-voie-vers-la-realisation-de-la-vision-2021-des-emirats/', 'http://www.frenchwam.com/2014/09/les-emirats-offrent-une-aide-aux-victimes-des-inondations-au-pakistan/', 'http://www.godolphin.com/about-us/our-founder/', 'http://gulfbusiness.com/the-most-expensive-yachts-in-the-world/', 'http://www.jeuneafrique.com/Article/LIN18117cheikmuotka0/', 'http://www.khaleejtimes.com/DisplayArticle.asp?xfile=data/theuae/2007/April/theuae_April481.xml&section=theuae', 'http://www.lemaghrebdz.com/?page=detail_actualite&rubrique=Entreprises&id=66253', 'http://www.lorientlejour.com/article/870125/internet-et-le-monde-arabe-vers-une-revolution-des-mentalites-.html', 'http://www.oboulo.com/histoire-et-geographie/geographie-monde/dissertation/dubai-metropole-jeune-futuriste-coeur-desert-48674.html', 'http://www.prnewswire.com/news-releases/une-importante-conference-met-en-avant-le-developpement-de-la-connaissance-dans-le-monde-arabe-285116141.html', 'http://freepages.genealogy.rootsweb.com/~royalty/uae/i154.html#I154', 'http://www.uaeinteract.com/uaeint_misc/pdf/French/La_Culture_et_le_Patrimoine.pdf', 'http://www.webmanagercenter.com/actualite/economie/2008/05/16/42587/tunisie-vers-plus-d-investissements-emiratis', 'http://www.webmanagercenter.com/actualite/finance/2005/04/17/10190/dubai-holding-en-tunisie-300-millions-de-dollars-a-investir', 'http://www.ajib.fr/2012/07/ramadan-2012-palestine/', 'http://www.allcityblog.fr/55850-metro-de-dubai-le-car-du-sheikh/', 'http://www.atlantico.fr/decryptage/derriere-mort-fils-aine-emir-dubai-secrets-monde-exces-princes-golfe-2355462.html', 'http://www.directmatin.fr/monde/2015-09-22/sexe-drogue-argent-la-vie-dissolue-du-fils-de-lemir-de-dubai-mort-34-ans-711555', 'http://www.larepubliquedespyrenees.fr/2013/11/17/aviation-emirates-passe-commande-a-boeing-et-airbus-pour-99-milliards-de-dollars,1165241.php', 'http://www.lefigaro.fr/international/la-fuite-en-allemagne-d-une-des-epouses-du-cheikh-de-dubai-ecorne-l-image-de-l-emirat-20190702', 'http://www.leparisien.fr/politique/a-dubai-le-triste-sort-reserve-aux-princesses-rebelles-03-08-2019-8128143.php', 'http://www.lexpress.fr/actualite/sport/le-cheikh-qui-murmure-a-l-oreille-des-chevaux_491666.html', 'http://www.liberation.fr/monde/010134693-cheikh-mo-nouveau-pdg-de-dubai', 'http://www.liberation.fr/monde/010160510-l-emir-de-dubai-poursuivi-pour-esclavage-aux-etats-unis', 'http://id.loc.gov/authorities/no96050718', 'http://tpe-petrole.lo.gs/b-l-exemple-du-moyen-orient-p29622?noajax&mobile=1', 'http://d-nb.info/gnd/138866546', 'http://www.lemag.ma/Akram-Miknas-Honore-par-le-Prix-Cheikh-Mohammed-bin-Rashid-Al-Maktoum-Patrons-of-the-Arts-Award-2013_a71497.html', 'http://www.lekip.mu/Hippisme-Dopage-Al-Zarooni-ecope-d.html', 'http://www.parcplaza.net/2014/09/en-bref-de-nouveaux-parcs-dattractions.html', 'http://isni.org/isni/000000008168175X', 'http://www.urd.org/IMG/pdf/09_10_10_nouveaux_bailleurs_VF.pdf', 'http://viaf.org/viaf/95483940', 'http://www.worldcat.org/identities/lccn-no96-050718', 'https://books.google.ae/books?id=JlozbI-1YhEC&pg=PA39&lpg=PA39&dq=le+lancement+de+Dubai+Internet+City&source=bl&ots=WLw_Ony10J&sig=SZrVfJqVuoTx-DNxXXXhgbE1Qk0&hl=en&sa=X&ei=EUkzVcStAcTaPf72gKgK&ved=0CFwQ6AEwCA#v=onepage&q=le%20lancement%20de%20Dubai%20Internet%20City&f=false', 'https://www.amnesty.be', 'https://www.amnesty.be/infos/actualites/article/emirats-arabes-unis-avancee-justice-latifa-maktoum', 'https://www.arabianbusiness.com/corruption-case-opens-against-former-deyaar-pair-16886.html', 'https://www.bbc.com/news/world-middle-east-56075528', 'https://www.chevalmag.com/sports/le-monde-des-courses-britanniques-dans-la-tourmente/', 'https://edition.cnn.com/2015/03/27/sport/dubai-world-cup/index.html', 'https://www.courrierinternational.com/article/2005/02/03/emirates-fait-trembler-le-secteur-aerien', 'https://www.france24.com/fr/20190704-fugue-princesse-haya-nouveau-scandale-famille-emir-dubai', 'https://gulfnews.com/uae/14-government-officials-arrested-for-corruption-1.415529', 'https://gulfnews.com/uae/dubai-customs-chief-arrested-for-corruption-1.415018', 'https://www.khaleejtimes.com/news/crime/former-ceo-gets-jail-for-dh-563-million-fraud', 'https://www.parismatch.com/Actu/International/Enlevement-des-princesses-Latifa-et-Shamsa-La-communaute-internationale-doit-faire-pression-1728065', 'https://www.thefirstgroup.com/en/news/2016/1/dubai-shopping-festival-celebrates-21-years/', 'https://www.theguardian.com/uk/2001/dec/15/jamiewilson.stuartmillar', 'https://actu.fr/normandie/lisieux_14366/villas-leurs-histoires-et-secrets-devoiles_2201531.html', 'https://www.europe1.fr/international/dubai-la-detresse-de-la-princesse-latifa-al-maktoum-sequestree-par-son-pere-4025984', 'https://www.francetvinfo.fr/economie/impots/paradis-fiscaux/pandora-papers-qui-sont-les-dirigeants-epingles-pour-des-montages-financiers-offshore_4794657.html', 'https://www.ladepeche.fr/article/2010/01/01/747968-dubai-inaugure-faste-plus-haute-tour-monde-culmine-828-metres.html', 'https://www.lefigaro.fr/flash-actu/l-emir-de-dubai-a-fait-pirater-les-telephones-de-son-epouse-haya-et-de-ses-avocats-britanniques-20211006', 'https://www.lemonde.fr/economie/article/2007/11/04/dubai-ouvre-le-capital-de-son-geant-portuaire-dp-world_974357_3234.html', 'https://www.lepoint.fr/monde/l-emir-de-dubai-a-fait-enlever-ses-deux-enfants-et-menace-l-une-de-ses-epouses-05-03-2020-2365951_24.php', 'https://www.lepoint.fr/monde/l-etrange-fugue-a-londres-de-la-princesse-haya-epouse-de-l-emir-de-dubai-03-07-2019-2322328_24.php', 'https://www.lequipe.fr/Equitation/Actualites/La-france-en-argent/308612', 'https://www.liberation.fr/planete/2019/07/07/a-dubai-des-princesses-fuient-leur-emir_1738229', 'https://www.vanityfair.fr/pouvoir/politique/story/enquete-fuite-rocambolesque-enlevement-divorce-scandales-en-serie-chez-lemir-de-dubai/11916', 'https://web.archive.org/web/20180323220109/https://www.theguardian.com/uk/2001/dec/15/jamiewilson.stuartmillar', 'https://www.wikidata.org/wiki/Q57655?uselang=fr#identifiers', 'https://www.worldcat.org/identities/lccn-no96050718', 'https://www.worldcat.org/issn/0956-1382&lang=fr', 'https://www.thetimes.co.uk/article/we-nearly-escaped-dubai-but-commandos-seized-princess-5gj7qp6s3']"
42795837,0,Siniša Mali,"['http://www.infostud.com/', 'http://www.ieent.org', 'http://www.agrif.bg.ac.rs', 'http://www.arh.bg.ac.rs', 'http://www.bfspc.bg.ac.rs', 'http://www.bio.bg.ac.rs', 'http://www.chem.bg.ac.rs', 'http://www.ekof.bg.ac.rs', 'http://www.etf.bg.ac.rs', 'http://www.f.bg.ac.rs', 'http://www.fasper.bg.ac.rs', 'http://www.fb.bg.ac.rs', 'http://www.ff.bg.ac.rs', 'http://www.ffh.bg.ac.rs', 'http://www.fil.bg.ac.rs', 'http://www.fon.bg.ac.rs', 'http://www.fpn.bg.ac.rs', 'http://www.fsfv.bg.ac.rs', 'http://www.gef.bg.ac.rs', 'http://www.grf.bg.ac.rs', 'http://www.ibiss.bg.ac.rs', 'http://www.ihtm.bg.ac.rs', 'http://www.imgge.bg.ac.rs', 'http://www.imi.bg.ac.rs', 'http://www.imp.bg.ac.rs', 'http://www.instifdt.bg.ac.rs', 'http://www.ius.bg.ac.rs', 'http://www.mas.bg.ac.rs', 'http://www.matf.bg.ac.rs', 'http://www.mfub.bg.ac.rs', 'http://www.pharmacy.bg.ac.rs', 'http://www.phy.bg.ac.rs', 'http://www.rgf.bg.ac.rs', 'http://www.sf.bg.ac.rs', 'http://www.sfb.bg.ac.rs', 'http://www.stomf.bg.ac.rs', 'http://www.tmf.bg.ac.rs', 'http://www.uf.bg.ac.rs', 'http://www.vet.bg.ac.rs', 'http://www.vin.bg.ac.rs', 'http://www.bg.ac.rs', 'http://www.bg.ac.rs/en_index.php', 'http://www.bg.ac.rs/eng/memb/members.php', 'http://www.bg.ac.rs/eng/uni/en_istorijat.php', 'http://www.bg.ac.rs/eng/uni/en_menadzment.php', 'http://www.bg.ac.rs/eng/uni/pdf/UniversityOfBelgrade.pdf', 'http://www.tf.bor.ac.rs', 'http://spomenicikulture.mi.sanu.ac.rs', 'http://spomenicikulture.mi.sanu.ac.rs/spomenik.php?id=534', 'http://www.beograd.rs/cms/view.php?id=201540', 'http://beogradskonasledje.rs', 'http://beogradskonasledje.rs/kd/zavod/stari_grad/kapetan_misino_zdanje.html', 'http://www.inep.co.rs', 'http://www.imsi.rs', 'https://www.courrierdesbalkans.fr/Mis-au-pas-de-l-Universite-ou-choix-democratique', 'https://web.archive.org/web/20130624074613/http://www.bg.ac.rs/eng/memb/members.php', 'https://www.wikidata.org/wiki/Q240631?uselang=fr#P112', 'https://www.wikidata.org/wiki/Q240631?uselang=fr#P1128', 'https://www.wikidata.org/wiki/Q240631?uselang=fr#P131', 'https://commons.wikimedia.org/wiki/Category:University_of_Belgrade?uselang=fr']"
628056,0,Ricardo Martinelli,"['http://internacional.elpais.com/internacional/2015/03/22/actualidad/1427044156_233357.html', 'https://www.washingtonpost.com/wp-dyn/content/article/2010/12/26/AR2010122602253.html', 'https://www.challenges.fr/monde/l-ancien-president-panameen-martinelli-extrade-par-les-usa-vers-le-panama_593453', 'https://www.lemonde.fr/international/article/2017/05/23/panama-notice-rouge-d-interpol-pour-arreter-l-ex-president-ricardo-martinelli_5132277_3210.html', 'https://www.lemonde.fr/international/article/2020/07/03/deux-anciens-presidents-du-panama-inculpes-pour-blanchiment-d-argent_6045023_3210.html', 'https://www.lemonde.fr/international/article/2020/07/07/deux-fils-de-l-ex-president-du-panama-arretes-au-guatemala_6045463_3210.html', 'https://www.lepoint.fr/monde/panama-juge-pour-espionnage-l-ex-president-martinelli-acquitte-10-08-2019-2329180_24.php', 'https://commons.wikimedia.org/wiki/Category:Ricardo_Martinelli?uselang=fr', 'https://elcomercio.pe/mundo/latinoamerica/pandora-papers-politicos-panamenos-rechazan-los-papeles-de-pandora-ricardo-martinelli-icij-noticia/']"
44807420,0,Mohsen Marzouk,"['http://www.africanmanager.com/178075.html', 'http://al-yawm.com/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1/%D9%88%D8%B7%D9%86%D9%8A%D8%A9/%D9%88%D8%AC%D9%87-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%B4%D9%87%D8%AF-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A-%D9%85%D8%AD%D8%B3%D9%86-%D9%85%D8%B1%D8%B2%D9%88%D9%82', 'http://www.espacemanager.com/composition-du-comite-constitutif-du-mouvement-lappel-de-la-tunisie.html', 'http://www.huffpostmaghreb.com/2015/05/13/tunisie-marzouk-nida_n_7276926.html', 'http://www.jeuneafrique.com/34666/politique/tunisie-mohsen-marzouk-l-minence-grise-de-bce/', 'http://www.jeuneafrique.com/mag/294372/politique/tunisie-mohsen-marzouk-revenant/', 'http://www.kapitalis.com/politique/26471-presidentielle-mohsen-marzouk-annonce-la-victoire-de-caid-essebsi.html', 'http://directinfo.webmanagercenter.com/2016/07/25/mohsen-marzouk-elu-a-la-tete-de-machrou-tounes-sans-vote/', 'http://www.ecoi.net/local_link/66541/160715_en.html', 'http://isc-cd.org/members/marzouk.html', 'http://pomed.org/wp-content/uploads/2014/10/Tunisia-Election-Guide-2014.pdf', 'http://www.trust.org/item/20141123153512-h1l1v', 'http://www.businessnews.com.tn/le-mouvement-du-projet-de-la-tunisie-presente-sa-arte-constitutive,520,63268,3', 'http://www.businessnews.com.tn/mohsen-marzouk-annonce-le-nom-de-son-parti,520,62849,3', 'http://www.businessnews.com.tn/mohsen-marzouk-decore-de-la-categorie-de-grand-officier-de-lordre-de-la-republique,520,56731,3', 'http://www.businessnews.com.tn/presidence-de-la-republique--la-demission-de-mohsen-marzouk-est-officialisee,520,57390,3', 'http://www.leaders.com.tn/article/6908-mohsen-marzouk-pourquoi-derange-t-il-tant', 'http://www.leaders.com.tn/article/caid-essebsi-se-limite-a-une-equipe-restreinte-a-carthage?id=16048', 'http://www.gnet.tn/temps-fort/tunisie-la-campagne-de-bce-proclame-la-victoire-manser-conteste/id-menu-325.html', 'https://www.economist.com/news/middle-east-and-africa/21678721-rift-ruling-party-may-be-least-tunisias-problems-tunisia-confronts', 'https://www.leconomistemaghrebin.com/2019/04/15/mohsen-marzouk-president-machrou3-tounes/', 'https://www.tunisienumerique.com/tunisie-officiel-mohsen-marzouk-retire-sa-candidature-et-declare-son-soutien-a-zbidi/', 'https://commons.wikimedia.org/wiki/Category:Mohsen_Marzouk?uselang=fr', 'https://en.wikipedia.org/wiki/Mohsen_Marzouk?action=history', 'https://en.wikipedia.org/wiki/Mohsen_Marzouk?oldid=699532558', 'https://www.webdo.tn/2021/10/04/pandora-papers-mohsen-marzouk-epingle-par-lenquete-internationale/']"
35658381,0,Zulema María Eva Menem,
30865772,0,Najib Mikati,"['http://www.whichcame1st.com/Najib-Mikati.htm', 'http://halshs.archives-ouvertes.fr/IFPO/halshs-00663450', 'http://www.lefigaro.fr/flash-actu/2013/03/22/97001-20130322FILWWW00674-demission-du-pm-libanais-najib-mikati.php', 'http://www.lefigaro.fr/international/2013/03/24/01003-20130324ARTFIG00131-le-liban-plonge-dans-la-tourmente-politique.php', 'https://www.boursorama.com/actualites/najib-mikati-un-milliardaire-honni-par-la-rue-pour-diriger-un-liban-en-crise-4859e204c4bfa1500e4919a6b4755f24', 'https://www.forbes.com/lists/2010/10/billionaires-2010_Najib-Mikati_EF3J.html', 'https://libnanews.com/apres-13-mois-un-gouvernement-enfin-forme-au-liban/', 'https://www.lorientlejour.com/article/1269542/nagib-mikati-leternelle-roue-de-secours.html', 'https://www.lorientlejour.com/article/1269610/le-retour-de-mikati-fait-grincer-des-dents.html', 'https://www.lorientlejour.com/article/1269627/mikati-pour-un-gouvernement-purement-technocrate.html', 'https://www.lorientlejour.com/article/686467/Liban_%253A_le_Premier_ministre_designe_se_defend_detre_%2522lhomme_du_Hezbollah%2522.html', 'https://information.tv5monde.com/info/liban-le-premier-ministre-najib-mikati-annonce-la-composition-du-nouveau-gouvernement-423875', 'https://www.youtube.com/watch?v=6TOmakwxvr4', 'https://www.franceinter.fr/economie/pandora-papers-cinq-ans-apres-les-panama-papers-l-evasion-fiscale-se-porte-bien', 'https://www.humanite.fr/au-liban-les-partis-communautaires-ne-desarment-pas-723173', 'https://www.humanite.fr/liban-macron-sauve-les-partis-confessionnels-693011', 'https://www.lemonde.fr/international/article/2021/07/27/au-liban-le-magnat-des-telecoms-najib-mikati-designe-premier-ministre_6089656_3210.html', 'https://www.bbc.co.uk/news/world-middle-east-12277773', 'https://www.telegraph.co.uk/finance/newsbysector/retailandconsumer/9129240/Lebanese-PM-Najib-Mikati-builds-stake-in-J-Sainsbury.html']"
51543469,0,Nirav Modi,
11936239,0,Carlos Morales Troncoso,"['http://www.noticiassin.com/2014/10/muere-excanciller-carlos-morales-troncoso-personalidades-externan-condolencias/', 'http://id.loc.gov/authorities/n2002037111', 'http://d-nb.info/gnd/1056461179', 'http://isni.org/isni/0000000063040756', 'http://viaf.org/viaf/53508199', 'http://www.worldcat.org/identities/lccn-n2002-037111', 'https://noticiassin.com/pais/ex-vicepresidente-carlos-morales-troncoso-mudo-su-fortuna-de-un-paraiso-fiscal-a-otro-1164296', 'https://www.lemonde.fr/les-decodeurs/article/2021/10/03/pandora-papers-comment-les-etats-unis-deviennent-un-important-paradis-fiscal_6096964_4355770.html', 'https://www.wikidata.org/wiki/Q58295?uselang=fr#P102', 'https://www.wikidata.org/wiki/Q58295?uselang=fr#P106', 'https://www.wikidata.org/wiki/Q58295?uselang=fr#P140', 'https://www.wikidata.org/wiki/Q58295?uselang=fr#P166', 'https://www.wikidata.org/wiki/Q58295?uselang=fr#P19', 'https://www.wikidata.org/wiki/Q58295?uselang=fr#P20', 'https://www.wikidata.org/wiki/Q58295?uselang=fr#P27', 'https://www.wikidata.org/wiki/Q58295?uselang=fr#P569', 'https://www.wikidata.org/wiki/Q58295?uselang=fr#P570', 'https://www.wikidata.org/wiki/Q58295?uselang=fr#P69', 'https://www.wikidata.org/wiki/Q58295?uselang=fr#identifiers', 'https://www.worldcat.org/identities/lccn-n2002037111']"
57537746,0,Yamani Hafez Musa,
158608,0,Denis Sassou Nguesso,"['http://zes.gouv.cg/fr/propos/le-congo/le-president', 'http://www.presidence.cg', 'http://www.adiac-congo.com/content/consultations-politiques-andre-obami-itou-et-ange-edouard-poungui-recus-par-le-chef-de-letat', 'http://news.aouaga.com', 'http://news.aouaga.com/h/17196.html', 'http://global.britannica.com/biography/Denis-Sassou-Nguesso', 'http://www.congopage.com/Il-y-a-20-ans-Menaces-de-Pierre', 'http://www.congopage.com/Le-RDPS-fait-faux-bond-a-Denis-et-Antoinette-Sassou-avec-le-NON-au-chengement-de-Constitution', 'http://www.consulatgeneralcongo.com/index.php?option=com_content&view=article&id=31&Itemid=167', 'http://www.google.com/hostednews/afp/article/ALeqM5hxc-4GG2MhpKeCzDHTlHJh5q2tLw', 'http://www.jeuneafrique.com/pays/republique-du-congo/chronologie', 'http://oxfordindex.oup.com/view/10.1093/acref/9780195382075.013.1817', 'http://www.voaafrique.com/a/sur-voa-afrique-le-general-mokoko-appelle-a-la-desobesissance-civile/3252636.html', 'http://catalogue.bnf.fr/ark:/12148/cb120653043', 'http://data.bnf.fr/ark:/12148/cb120653043', 'http://www.idref.fr/028916344', 'http://www.lefigaro.fr/flash-actu/2015/10/27/97001-20151027FILWWW00050-congo-projet-de-nouvelle-constitution-adopte.php', 'http://afrique.lepoint.fr/economie/congo-brazza-bientot-une-deuxieme-raffinerie-19-08-2014-1857617_2258.php', 'http://www.lexpress.fr/actualite/monde/afrique/congo-reelection-contestee-du-president-sassou-nguesso_1776320.html', 'http://www.liberation.fr/planete/2016/03/24/congo-le-president-sassou-reelu-au-premier-tour-l-opposition-conteste_1441887', 'http://m.rfi.fr/contenu/ticker/congo-brazzaville-le-president-denis-sassou-nguesso-promulgue-nouvelle-constitution-o', 'http://www.rfi.fr/afrique/20150701-denis-sassou-nguesso-annonce-dialogue-national/', 'http://www1.rfi.fr/actufr/articles/115/article_82737.asp', 'http://id.loc.gov/authorities/n83162492', 'http://d-nb.info/gnd/140087389', 'http://www.treccani.it/enciclopedia/denis-sassou-nguesso', 'http://www.lasemaineafricaine.net', 'http://www.lasemaineafricaine.net/index.php/national/114-visite-du-president-congolais-au-benin-et-au-togo-denis-sassou-nguesso-honore-de-la-distinction-de-grand-croix-dans-les-deux-pays', 'http://www.sassou.net', 'http://data.bibliotheken.nl/id/thes/p240619145', 'http://www.ambacongo-us.org/fr-fr/lecongo/histoireducongo.aspx', 'http://democratie.francophonie.org/IMG/pdf/11Congo.pdf', 'http://archive.ipu.org/parline-f/reports/arc/CONGO_1979_F.PDF', 'http://isni.org/isni/0000000121327211', 'http://docstore.ohchr.org/SelfServices/FilesHandler.ashx?enc=6QkG1d/PPRiCAqhKb7yhsn8cH83B4VfIWmWR1BUrIWJ2p41l%2B2Aml4a4ayhKHB5YbgSxMzmVYlGULs6NLqtDRZ2xlS5gkGFjVpt2u9exa5ihR%2BYA%2B2zcEOgKVXtftCGK', 'http://www.particongolaisdutravail.org/', 'http://www.particongolaisdutravail.org/le-pct-et-denis-sassou-nguesso.html', 'http://viaf.org/viaf/51711979', 'http://www.worldcat.org/identities/lccn-n83-162492', 'http://editogo.tg', 'http://editogo.tg/presse.php?date=2011-02-07&numero=8474', 'https://perspective.usherbrooke.ca/bilan/servlet/BMGvt?codePays=COG', 'https://cantic.bnc.cat/registre/981058523665206706', 'https://www.enciclopedia.cat/EC-GEC-0518093.xml', 'https://www.adiac-congo.com/content/crise-libyenne-cheikh-farah-jaabiri-pour-une-solution-africaine-128023', 'https://www.britannica.com/biography/Denis-Sassou-Nguesso', 'https://www.france24.com/fr/%C3%A9missions/journal-de-l-afrique/20211004-plusieurs-chefs-d-etat-africains-cit%C3%A9s-dans-les-pandora-papers', 'https://www.france24.com/fr/afrique/20210124-pr%C3%A9sidentielle-au-congo-brazzaville-denis-sassou-nguesso-candidat-%C3%A0-sa-r%C3%A9%C3%A9lection', 'https://www.jeuneafrique.com/1104890/politique/rdc-10-choses-a-savoir-sur-denis-sassou-nguesso/', 'https://www.jeuneafrique.com/mag/1033821/politique/congo-denis-sassou-nguesso-et-les-mandarins/', 'https://lejournaldelafrique.com/lafrique-daujourdhui/la-libye-au-coeur-dune-rencontre-entre-denis-sassou-nguesso-et-le-cheikh-farhat-jaabiri/', 'https://lesechos-congobrazza.com/politique/5685-congo-evocation-il-etait-une-fois-le-comite-militaire-du-parti-cmp', 'https://www.opinion-internationale.com/2019/12/21/le-congo-brazaville-peine-a-repondre-aux-conditions-du-fmi_69287.html', 'https://www.parismatch.com/People-A-Z/Denis-Sassou-Nguesso', 'https://www.revue-internationale.com/2020/09/denis-sassou-nguesso-congo-opposition/', 'https://information.tv5monde.com/afrique/presidentielle-au-congo-denis-sassou-nguesso-reelu-president-avec-8857-des-voix-selon-les', 'https://www.munzinger.de/search/go/document.jsp?id=00000015718', 'https://searchworks.stanford.edu/view/10359617', 'https://books.google.fr/books?id=8aMxaKUXPMwC&pg=PA50&dq=retraite+50+%25C3%25A0+55+ans+Congo', 'https://books.google.fr/books?id=8aMxaKUXPMwC&pg=PA89&dq=mise+en+r%25C3%25A9sidence+surveill%25C3%25A9e+Thyst%25C3%25A8re+Tchicaya', 'https://books.google.fr/books?id=ETfLgOhloSUC&pg=PA269&dq=abandon+marxisme+1990+Congo', 'https://books.google.fr/books?id=Ph8gorPKZ2sC&pg=PA227&lpg=PA227&dq=Lissouba+ren%C3%A9gociation&source=bl&ots=SMlzzyMIaK&sig=ACfU3U1BDdATxMHnBJ-gg0KTYXXGqgDd7g&hl=fr&sa=X&ved=2ahUKEwj0h6qa2K7pAhVICxoKHY4_AYEQ6AEwA3oECAYQAQ#v=onepage&q=Lissouba%20ren%C3%A9gociation&f=false', 'https://books.google.fr/books?id=QCAzMmMZxiUC&pg=PA146&dq=plan+quinquennal+1982+Congo', 'https://books.google.fr/books?id=hUkxAQAAQBAJ&pg=PA511&dq=Sassou+%25C3%25A9cole+d%2527application+de+l%2527infanterie', 'https://www.humanite.fr/coupe-du-monde-sassou-nguesso-defend-son-trone-602512', 'https://www.lefigaro.fr/flash-actu/presidentielle-au-congo-la-victoire-de-sassou-nguesso-enterinee-par-la-cour-constitutionnelle-20210406', 'https://www.lemonde.fr/afrique/article/2015/11/10/le-pasteur-ntumi-gourou-liberateur-ou-marionnette-de-sassou-nguesso_4806617_3212.html', 'https://www.lemonde.fr/afrique/article/2019/07/11/le-congo-brazzaville-n-a-pas-fini-avec-ses-dettes-cachees_5488215_3212.html', 'https://www.lemonde.fr/afrique/article/2021/03/17/election-au-congo-brazzaville-a-l-ombre-du-regime-le-quartier-latin-de-l-afrique-centrale_6073490_3212.html', 'https://www.lemonde.fr/afrique/article/2021/03/19/au-congo-brazzaville-le-regne-sans-fin-de-denis-sassou-nguesso_6073805_3212.html', 'https://www.lemonde.fr/afrique/article/2021/03/23/au-congo-brazzaville-denis-sassou-nguesso-reelu-sans-surprise-avec-88-57-des-voix_6074196_3212.html', 'https://www.lemonde.fr/archives/article/1963/11/20/congo-un-conseil-national-de-la-revolution-inspirera-la-politique-de-l-etat_2219903_1819218.html', 'https://www.lemonde.fr/archives/article/1990/10/02/congo-sous-la-pression-des-eglises-et-des-syndicats-le-president-sassou-nguesso-se-resigne-au-multipartisme_3981100_1819218.html', 'https://www.lemonde.fr/international/article/2018/09/15/la-justice-francaise-estime-avoir-dejoue-une-tentative-d-assassinat-d-un-opposant-congolais_5355388_3210.html', 'https://www.lepoint.fr/afrique/sassou-sur-la-libye-nous-condamnons-toutes-les-ingerences-exterieures-30-01-2020-2360543_3826.php', 'https://www.lepoint.fr/monde/denis-sassou-nguesso-trente-ans-a-la-tete-du-congo-27-10-2015-1977117_24.php', 'https://www.lexpress.fr/actualite/monde/afrique/denis-sassou-n-guesso-je-n-ai-pas-pille-les-richesses-du-congo_773835.html', 'https://www.rfi.fr/fr/afrique/20151023-congo-brazzaville-denis-sassou-nguesso-dix-dates-referendum', 'https://www.rfi.fr/fr/afrique/20210123-congo-b-denis-sassou-nguesso-annonce-sa-candidature-%C3%A0-la-pr%C3%A9sidentielle', 'https://www.rfi.fr/fr/afrique/20210324-congo-b-apr%C3%A8s-la-r%C3%A9%C3%A9lection-de-sassou-nguesso-l-opposition-s-insurge-contre-un-scrutin-calamiteux', 'https://www.rfi.fr/fr/hebdo/20171124-afrique-chefs-etat-longevite-president-mugabe-sassou-obiang-kagame', 'https://www.universalis.fr/encyclopedie/denis-sassou-nguesso/', 'https://pagesafrik.info/parti-congolais-du-travail-pierre-moussa-nouveau-secretaire-general-depuis-le-30-decembre-2019/', 'https://www.vle.lt/Straipsnis/denis-sassou-nguesso', 'https://snl.no/Denis_Sassou-Nguesso', 'https://www.banquemondiale.org/fr/news/feature/2010/02/17/for-the-republic-of-congo-reach-the-completion-point-is-not-an-end-in-itself', 'https://www.globalwitness.org/fr/mercantilisme-pr%C3%A9sidentiel-/', 'https://www.ifri.org/sites/default/files/atoms/files/gaulme_crise_pays_petroliers_gabon_congo_2018.pdf', 'https://www.thenewhumanitarian.org/fr/report/63857/congo-kindamba-les-oubli%C3%A9s-du-pool-tardent-%C3%A0-r%C3%A9appara%C3%AEtre', 'https://www.wikidata.org/wiki/Q57418?uselang=fr#identifiers', 'https://commons.wikimedia.org/wiki/Denis_Sassou_Nguesso?uselang=fr', 'https://www.worldcat.org/identities/lccn-n83162492', 'https://www.ne.se/uppslagsverk/encyklopedi/l%C3%A5ng/denis-sassou-nguesso']"
